id1,code.1,description.1,id2,code.2,description.2,Weight
478,66534969814,"Gorton's, Crispy Battered Fish Portions, 24.5 oz (Frozen)",4632,23150200,"Goat, fried",0.7292078681552365
420,68225011765,"Lily's Sweets, Milk Chocolate Style Caramel Popcorn, 3.5 Ounce",5491,21412,"Light Ice Cream, soft serve, blended with milk chocolate candies",0.7291965352449223
303,84640761125,"Ben & Jerry's Stephen Colbert's Americone Dream Ice Cream, 1 pt, 16 fl oz (Frozen)",898,13928,"Beef, tenderloin, roast, separable lean and fat, trimmed to 1/8"" fat, prime, cooked, roasted",0.7290349946977731
237,82909764403,"Made In Nature Organic Plums, 6 Oz",5635,93301090,Manhattan,0.7289760348583878
78,21365310052,"Land O Lakes, Butter Salted 1 lb, Buttery, 16 Ounce",5398,23107000,"Lamb, shoulder chop, cooked, NS as to fat eaten, mutton shoulder chop",0.7289307522231232
334,69546117565,"Quorn Foods Meatless Grounds, Vegetarian, Frozen, 12 Oz",7499,14133000,"Queso Fresco, Mexican style farmer cheese, Queso Ranchero",0.7288120067067435
382,11357908385,Maille Pickles Cornichons Original 13.5 oz,5813,16112,Miso,0.7285714285714285
375,55812562111,"Native Forest Artichoke Hearts, Quartered, 14 Ounces",5966,41420200,"Natto, fermented soybean product",0.7285256410256411
144,69400146409,"Velveeta Queso Blanco Loaf, 32-Ounce",9411,11578,"Vegetable juice cocktail, canned",0.7281144781144782
88,77746224708,"Land O Lakes Half Stick Unsalted Butter, 1 lb",5391,23110000,"Lamb, ribs, cooked, lean only eaten, mutton ribs",0.7279689366786141
518,18644295700,"Fage, Total 2% Yogurt, 35.3 Ounce",4072,4575,"Fat, turkey",0.7279461279461279
356,64206216266,"Wonderful Pistachios, No-Shell, Roasted and Salted, 6 Oz",9630,58111110,"Wonton, fried, filled with meat, poultry, or seafood,, fried dumpling, pot Sticker",0.7278455284552846
394,28136907915,Lean Cuisine Features Four Cheese Frozen Pizza,5450,41603010,"Lentil soup, home recipe, canned, or ready-to-serve",0.72782750781472
46,70832857652,"Fiber One Protein Bar, Caramel Nut Chewy Bars, 5 Fiber Bars, 5.85 oz",4118,27150010,"Fish with cream or white sauce, not tuna or lobster",0.72780291603821
396,43593205410,Lean Cuisine Favorites French Bread Pepperoni Frozen Pizza,5450,41603010,"Lentil soup, home recipe, canned, or ready-to-serve",0.727791419047958
382,11357908385,Maille Pickles Cornichons Original 13.5 oz,5624,93301310,Mai Tai,0.7277777777777779
56,76383130913,"Mission Carb Balance Spinach Herb Tortilla Wraps, Low Carb, Keto, High Fiber, No Sugar, 8 Count",5817,57806000,"Mixed cereal with bananas, baby food, dry, instant, Gerber Second Foods",0.7277738299123232
92,47718396610,"Land O Lakes Spreadable Butter with Canola Oil, Salted 24 Ounce",5384,17024,"Lamb, loin, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, broiled",0.7276402116402115
182,53389454961,"Califia Farms Almond Milk, Non Dairy, Sugar Free, Keto Friendly, Whole 30, Vegan, Plant Based, Nut Milk, Non-GMO, Unsweetened, 48 Ounce, (Pack of 1)",3085,92102502,"Coffee, Iced Latte, with non-dairy milk, almond, coconut, rice, or soy milk, plain or unflavored, NS as to regular or decaffeinated",0.7275815673907277
465,99231960152,"Gorton's, Classic Beer Batter Crispy Fillets, 18.2 oz (Frozen)",4644,52208760,"Gordita/sope shell, plain, no filling",0.7274387290516322
209,28015455467,"Fresh Brand – Cherry Pie, 26 oz (Frozen)",4373,55300040,"French toast, gluten free, from frozen, Bites",0.7271851851851852
455,73354410597,"Quaker Rice Crisps, Kettle Corn, 3.52 oz Bag (Packaging May Vary)",7487,27510232,Quarter Pounder with cheese (McDonalds),0.7271794871794872
303,84640761125,"Ben & Jerry's Stephen Colbert's Americone Dream Ice Cream, 1 pt, 16 fl oz (Frozen)",867,23590,"Beef, round, bottom round , roast, separable lean only, trimmed to 1/8"" fat, select, cooked, roasted",0.7271608689857391
268,94368536591,"Organic Strawberries, 1 lb",47,63207010,"Cranberries, raw",0.7270299145299145
346,66600588380,"PLANTERS Fancy Whole Cashews with Sea Salt, 33 oz. Resealable Jar - Snack for Adults Made with Simple Ingredients - Good Source of Essential Nutrients - Kosher",6840,58109050,"Pizza, cheese and vegetables, whole wheat thin crust, original, medium, hand-tossed, flatbread, or NS as to type of crust",0.7269608607515983
469,20323410231,"Gorton's, Classic Grilled Salmon, 6.3 oz (Frozen)",4638,58104260,"Gordita, sope, or chalupa with beans",0.726943426943427
514,16081498265,"Fage Total Greek Yogurt, 2%, Strawberry, 5.3 oz",9669,1284,"Yogurt, Greek, strawberry, lowfat",0.7269073715882226
156,28218877070,"York Thins Dark Chocolate Peppermint Pattie Candy, 7.2 Oz",9665,11411390,"Yogurt, Greek, NS as to type of milk, plain",0.7267797857617138
152,33536527926,Snickers Minis Size Chocolate Candy Bars 40-Ounce Bag,8282,19056,"Snacks, tortilla chips, plain, white corn, salted",0.726576819407008
439,56014054208,"Lundberg Organic Thin Stackers, Lightly Salted, 6oz, Gluten-Free, Vegan, USDA Certified Organic, Non-GMO Verified, Kosher, Whole Grain Brown Rice",5553,25230610,"Luncheon meat, loaf type, olive, pickle, or pimiento loaf, old fashioned loaf, Dutch loaf, pepperloaf, praski, honey loaf, veal loaf",0.7263843197570435
64,17340789666,"Sara Lee Original Artesano Bakery Bread, Thick Slices & Soft Texture, 20 oz",7921,28110370,"Salisbury steak with gravy, macaroni and cheese, vegetable, frozen meal, Budget Gourmet Sirloin Salisbury Steak Dinner",0.7263549905838041
293,60505173555,"Halo Top Chocolate Chip Cookie Dough Ice Cream, 16 Fl oz (Frozen)",4837,26118024,"Halibut, baked or broiled, made with cooking spray, sauteed, fried with no coating",0.7263337881630565
210,66856187682,"Pillsbury Heat and Eat Cinnamon Roll, 4 ct 10.8oz",6781,41104080,"Pinto beans, from canned, no added fat, calico",0.7263235729074238
25,55883816995,"Quaker Chewy Dipps Chocolatey Covered Granola Bars, Peanut Butter, 14 Bars",7487,27510232,Quarter Pounder with cheese (McDonalds),0.7262285859060051
293,60505173555,"Halo Top Chocolate Chip Cookie Dough Ice Cream, 16 Fl oz (Frozen)",4851,26118010,"Halibut, cooked, NS as to cooking method",0.7261427939876215
297,25661892564,"Ben & Jerry's Chocolate Chip Cookie Dough Ice Cream, 1 pt, 16 fl oz (Frozen)",770,23614,"Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, choice, cooked, braised",0.7261388547378829
292,69559318737,"Halo Top Mint Chip Light Ice Cream, 1 pt, 16 fl oz (Frozen)",4842,26118034,"Halibut, coated, baked or broiled, made with cooking spray",0.7258893434638614
315,39420438060,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",4578,17346,"Game meat, deer, shoulder clod, separable lean only, cooked, braised",0.725886463600115
85,74990305641,"Land O Lakes Half Stick Salted, Buttery, 16 Ounce",5390,23110050,"Lamb, ribs, cooked, lean and fat eaten, mutton ribs",0.7258636788048553
64,17340789666,"Sara Lee Original Artesano Bakery Bread, Thick Slices & Soft Texture, 20 oz",7927,28110390,"Salisbury steak, potatoes, vegetable, dessert, diet frozen meal, Healthy Choice Salisbury Steak Dinner",0.7257516339869281
285,22617531971,Mini Seedless Watermelon,80,43107000,Mixed seeds,0.7255892255892256
471,83584217906,"Trans-Ocean Products, Crab Classic Crab Leg, 8 oz",9094,42501000,"Trail mix with nuts and fruit, gorp, seeds",0.7254850088183421
454,39540792766,"Lundberg Organic Brown Rice Cakes, Salt-Free, 8.5 oz, Gluten-Free, Vegan, USDA Certified Organic, Non-GMO Verified, Kosher, Whole Grain Brown Rice",5556,7906,"Luncheon meat, pork, ham, and chicken, minced, canned, reduced sodium, added ascorbic acid, includes SPAM, 25% less sodium",0.7254578686029393
10,26701403227,"Bisquick, Pancake and Baking Mix, 40 oz",1084,52104100,"Biscuit, cheese",0.7253846153846154
480,76097173463,"Van De Kamps, Alaskan Pollock Breaded Stick, 24.6oz.",9321,2052,"Vanilla extract, imitation, no alcohol",0.7252149247763283
226,14540311694,"Sunsweet Premium Mango, 5 Ounce",8737,74206000,"Sun-dried tomatoes, dried red tomatoes",0.7250113186191286
293,60505173555,"Halo Top Chocolate Chip Cookie Dough Ice Cream, 16 Fl oz (Frozen)",4847,26118044,"Halibut, coated, fried, made with cooking spray, fried, NS as to coating",0.72488603988604
287,41882642038,Gold Pineapple,2968,53410100,"Cobbler, apple",0.7248677248677249
297,25661892564,"Ben & Jerry's Chocolate Chip Cookie Dough Ice Cream, 1 pt, 16 fl oz (Frozen)",649,28310420,"Beef and rice soup, Puerto Rican style, Sopa de carne y arroz",0.7248152455265033
471,83584217906,"Trans-Ocean Products, Crab Classic Crab Leg, 8 oz",9096,42502100,"Trail mix with pretzels, cereal, or granola, any nuts, fruits, or seeds",0.7246222432635026
315,39420438060,"Gardein Gluten-Free Ultimate Plant-Based Beefless Ground Crumbles, Vegan, Frozen, 13.7 oz.",4589,51121035,"Garlic bread, from frozen, homemade, school cafeteria (K-12), garlic toast, Texas toast, made from all bread types",0.7245242446393763
94,66295653128,"Land O Lakes Half Stick Salted, Buttery, 8 Ounce",5386,23000100,"Lamb, NS as to cut, cooked, mutton, NS as to cut",0.7245210727969348
362,10887162982,"Divina Stuffed Grape Leaves (Dolmas) in Can, 7 oz",3655,62110100,Date,0.7244897959183673
225,22398053712,"Made in Nature Organic Dried Fruit, Mangoes, 3oz Bag – Non-GMO, Unsulfured Vegan Snack",5587,58147340,"Macaroni or noodles, creamed, with cheese and tuna, Tuna Helper Fettuccine Alfredo",0.7243301138712467
162,49409260810,"Dove Promises Peanut Butter and Dark Chocolate Candy Bag, 7.61 Oz",3718,24402110,"Dove, fried, squab, pigeon",0.7242533936651584
296,44001010178,Ben & Jerry's Ice Cream Mint Chocolate Cookie Non-GMO 16 oz,673,27415150,"Beef chow mein or chop suey, no noodles",0.7241218170687825
78,21365310052,"Land O Lakes, Butter Salted 1 lb, Buttery, 16 Ounce",5397,23107020,"Lamb, shoulder chop, cooked, lean only eaten, mutton shoulder chop",0.7240998217468805
363,83741298382,"Wild Planet Wild Yellowtail Fillets in Organic Extra Virgin Olive Oil, Skinless & Boneless, 4.4 Ounce",9611,23345100,"Wild pig, smoked",0.7237623762376237
167,42725771577,"Dove Promises Sea Salt and Caramel Dark Chocolate Candy Bag, 7.61 Oz",3716,43287,"Dove, cooked (includes squab)",0.723758940962955
297,25661892564,"Ben & Jerry's Chocolate Chip Cookie Dough Ice Cream, 1 pt, 16 fl oz (Frozen)",584,41601020,"Bean with bacon or ham soup, canned or ready-to-serve, bean with pork soup",0.7236896815844184
401,76860650373,Stouffer's Deluxe French Bread Frozen Pizza,8678,27330170,Stuffed grape leaves with lamb and rice,0.7236334724706818
91,39543393165,"Land O Lakes Unsalted Butter, 1 lb.",5391,23110000,"Lamb, ribs, cooked, lean only eaten, mutton ribs",0.7236155202821871
308,93690748768,"Skinny Cow Gone Wild Low Fat Ice Cream Sandwiches Box, vanilla, 24 Fl Oz, (Pack of 6)",8204,91745100,Skittles,0.7233823529411765
61,73218143879,"Ball Park Classic Burger Buns, 8 count, 15 oz",525,11023,"Balsam-pear (bitter gourd), leafy tips, cooked, boiled, drained, without salt",0.7233122895622894
222,30947168743,"Dole California Seedless Raisins, Dried Fruit, Healthy Snack, 12 Oz",3690,27510675,"Double hamburger, from fast food, 2 large patties, third pound size patty",0.723293181426009
404,28098554304,"Amy's Frozen Cheese Pizza, Made with Mozzarella and Organic Tomatoes, Hand Stretched Crust, Single Serve",214,67501000,"Apples and chicken, baby food, strained, Gerber Second Foods Simple Recipe, Beech-Nut Stage 2",0.72328370554177
92,47718396610,"Land O Lakes Spreadable Butter with Canola Oil, Salted 24 Ounce",5396,23107010,"Lamb, shoulder chop, cooked, lean and fat eaten, mutton shoulder chop",0.7232114101679318
126,26806544459,"Sargento Shredded Sharp Natural Cheddar Cheese, 8 oz.",8007,27220190,Sausage and noodles with cream or white sauce,0.7232094530207739
497,91803689874,Red Onion,7565,41205010,Refried beans,0.723076923076923
194,32024048439,"Fiber One Brownies, 90 Calorie Bar, Chocolate Fudge Brownie, 12 Fiber Bars, 10.6 oz (Value Pack)",4152,26100123,"Fish, NS as to type, baked or broiled, no added fat, sauteed, fried with no coating",0.7228054293677442
231,20167901089,"Peeled Snacks, Organic, Much Ado About Mango, 2.8 Oz",6578,89902050,"Pepper, for use on a sandwich, all kinds",0.7227350427350427
303,84640761125,"Ben & Jerry's Stephen Colbert's Americone Dream Ice Cream, 1 pt, 16 fl oz (Frozen)",772,23631,"Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, select, raw",0.722727776985372
386,38441682259,"Red Baron, Classic Pepperoni Pizza, 20.60 oz (Frozen)",7854,91703070,Rolo,0.7226415094339622
393,27402518947,"DiGiorno Three Meat Frozen Pizza with Rising Crust, 29.8 Ounce",3675,58163130,"Dirty rice, rice cooked with chicken giblets, cajun rice",0.7225192012288787
374,26630124873,"Mezzetta Deli-Sliced Pepper Rings, Mild, 16 Ounce",5698,58116210,"Meat pie, Puerto Rican style, Pastelon de carne",0.7223766102185555
84,67022594251,"Land O Lakes with Olive Oil and Sea Salt, Butter 13 Ounce",5390,23110050,"Lamb, ribs, cooked, lean and fat eaten, mutton ribs",0.7219873212442872
71,65831242091,"Stroehmann Dutch Country 100% Whole Wheat Bread, 24 oz",8046,21610,"School Lunch, chicken patty, whole grain breaded",0.7219771241830064
8,11641668526,"Betty Crocker Bisquick Baking Mix, Gluten Free Pancake and Waffle Mix, 16 Oz Box",888,21304210,"Beef, shortribs, barbecued, with sauce, lean and fat eaten, beef rib tips",0.7219206038579815
316,26629143098,"Gardein Ultimate Plant-Based Burger, Vegan, 1/4 lb. Frozen Patties, 2 Count, 8 oz",4586,41602020,"Garbanzo bean or chickpea soup, home recipe, canned or ready-to-serve",0.7218035426731079
69,17243914727,"Mission Carb Balance Soft Taco Flour Tortillas, Low Carb, Keto, High Fiber, No Sugar, 8 Count",5814,41420100,Miso sauce,0.7217562724014337
263,57307940903,Pete and Gerry's Organic Liquid Egg Whites- 16oz,6528,64215010,Pear nectar,0.7217171717171718
394,28136907915,Lean Cuisine Features Four Cheese Frozen Pizza,5424,18373,"Leavening agents, cream of tartar",0.7216732542819497
188,84196820463,"Califia Farms Almond Milk, Non Dairy, Plant Based, Nut Milk, Vegan, Non-GMO, Toasted Coconut, 48 Fl Oz, (Pack of 1)",1776,26107120,"Catfish, baked or broiled, made with oil, sauteed, fried with no coating, bullhead, NS as to fat, NS as to fat type",0.7216510731975785
219,76281753404,"Dang Toasted Coconut Chips | Original | 1 Pack | Vegan, Gluten Free, Non GMO, Healthy Snacks Made with Whole Foods | 3.17 Oz Resealable Bag",3645,72113220,"Dandelion greens, cooked, with or without fat",0.7216147082334133
368,64898652203,"Mezzetta Non-Pareil Capers, Imported Gourmet, 4 Ounce",5681,28360100,"Meat broth, Puerto Rican style, Caldo basico",0.7216123499142366
144,69400146409,"Velveeta Queso Blanco Loaf, 32-Ounce",9373,23200120,"Veal, NS as to cut, cooked, lean only eaten",0.721557278208441
93,63168898604,"Vital Farms Pasture-Raised Butter Sticks, Sea Salted, 8 oz, 2 x ¼ lb sticks",9473,27260500,"Vienna sausages stewed with potatoes, Puerto Rican style, Salchichas guisadas",0.7215170794118162
320,29798384820,"Gardein Teriyaki Plant-Based Chick'n Strips, Vegan, Frozen, 10.5 oz.",4587,51121025,"Garlic bread, from fast food / restaurant",0.7214506615654391
420,68225011765,"Lily's Sweets, Milk Chocolate Style Caramel Popcorn, 3.5 Ounce",8341,58421080,"Sopa de tortilla, Mexican style tortilla soup, home recipe",0.7213846748554342
77,62595756834,"Kerrygold Pure Irish Butter, Unsalted, 8 oz",1279,51133020,"Bread, sour dough, toasted, pre-sliced or not",0.7213000962658964
85,74990305641,"Land O Lakes Half Stick Salted, Buttery, 16 Ounce",5386,23000100,"Lamb, NS as to cut, cooked, mutton, NS as to cut",0.7212330909375243
46,70832857652,"Fiber One Protein Bar, Caramel Nut Chewy Bars, 5 Fiber Bars, 5.85 oz",4427,63420105,"Frozen fruit juice bar, all flavors, frozen fruit bar, NS as to type",0.7211764705882353
193,47323910118,"Fiber One Brownies, 90 Calorie Bar, Chocolate Chip Cookie, 6 Fiber Bars, 5.34 oz",4155,26100134,"Fish, NS as to type, coated, baked or broiled, made with cooking spray",0.7211484593837534
421,77915841759,"SkinnyPop Popped Sweet & Salty Kettle Popcorn, Vegan, Gluten-free, Non-GMO, Healthy Snacks, 5.3oz Grocery Sized Bag",8796,73403021,"Sweet potato, baked, peel not eaten, made with oil, NS as to peel eaten",0.7210211996617385
222,30947168743,"Dole California Seedless Raisins, Dried Fruit, Healthy Snack, 12 Oz",3683,27510371,"Double cheeseburger, from fast food, 2 small patties, junior patty",0.7209226594301221
194,32024048439,"Fiber One Brownies, 90 Calorie Bar, Chocolate Fudge Brownie, 12 Fiber Bars, 10.6 oz (Value Pack)",4149,26100124,"Fish, NS as to type, baked or broiled, made with cooking spray, sauteed, fried with no coating",0.7208501545735588
519,34008932341,"GoGo SqueeZ yogurtZ, Variety Pack (), 3 (10 Pouches), Low Fat Yogurt, Gluten Free, Pantry-friendly, Recloseable, BPA Free Pouches Strawberry/Banana, 30 Ounce",4640,58104320,"Gordita, sope, or chalupa with chicken and sour cream, Taco Bell Chalupa Supreme, with turkey, Taco Bell Gordita Supreme",0.7208351026185421
2,91682031543,"Simple Mills Almond Flour Pancake Mix & Waffle Mix, Gluten Free, Made with whole foods, (Packaging May Vary)",7935,26137124,"Salmon, baked or broiled, made with cooking spray, sauteed, fried with no coating, saltwater trout",0.7208267922553636
388,65310810005,"Red Baron, Classic Four Cheese Pizza, 21.06 Ounce (Frozen)",7854,91703070,Rolo,0.7206896551724138
156,28218877070,"York Thins Dark Chocolate Peppermint Pattie Candy, 7.2 Oz",9664,11433990,"Yogurt, Greek, NS as to type of milk, fruit",0.72065328931914
188,84196820463,"Califia Farms Almond Milk, Non Dairy, Plant Based, Nut Milk, Vegan, Non-GMO, Toasted Coconut, 48 Fl Oz, (Pack of 1)",1490,75210010,"Cabbage, Chinese, cooked, no added fat, bok choy, Napa, Pa-tsai, Pak-choi, cooking spray",0.7206045105789352
328,72084853415,"MorningStar Farms Veggitizers Meatless Chicken Wings, Plant Based Protein Vegan Meat, Frozen Meal, Buffalo, 10.5oz Bag (1 Bag)",5861,14670000,"Mozzarella cheese, tomato, and basil, with oil and vinegar dressing, Caprese Salad",0.7205523293328171
