upc_code,upc_description,aisle,ec_code,ec_description,dist
25661892564,"Ben & Jerry's Chocolate Chip Cookie Dough Ice Cream, 1 pt, 16 fl oz (Frozen)",ice cream,55301050,"French toast sticks, plain, from home, store, or other place (excluding frozen)",0.28098292894342847
67106559484,"Blue Diamond Almonds Gluten Free Smokehouse Flavored Snack Nuts, 16 Oz Resealable Bag (Pack of 1)",nuts and seeds,10003,"Pork, fresh, composite of trimmed leg, loin, shoulder, and spareribs, (includes cuts to be cured), separable lean and fat, raw",0.281078147701859
81740019867,"PLANTERS Roasted Pecans, 7.25 oz. Resealable Canister - Salted Pecans - Snacks for Adults - Kids Snacks - Vegan Snacks, Kosher",nuts and seeds,58147110,"Pasta with tomato-based sauce and beans or lentils, spaghetti, any shape pasta, marinara, red sauce, NS sauce kind, from any source",0.2810873053863001
20260000869,"Orville Redenbacher's Original Gourmet White Popcorn Kernels, 30 Ounce",popcorn,14079,"Beverages, yellow green colored citrus soft drink with caffeine",0.28121693121693125
65310810005,"Red Baron, Classic Four Cheese Pizza, 21.06 Ounce (Frozen)",pizza,28310420,"Beef and rice soup, Puerto Rican style, Sopa de carne y arroz",0.2813675129648291
68570276940,NATIERRA Nature's All Foods Organic Freeze-Dried Mangoes | Non-GMO & Vegan| 1.5 Ounce,dried fruit,27416450,"Beef and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, gravy",0.2813908171964439
21106699152,"Frigo Cheese Heads, Regular String Cheese, 36 Count",cheese,14133000,"Queso Fresco, Mexican style farmer cheese, Queso Ranchero",0.2814634625780137
37672197925,"Tofurky, Deli Slices, Oven Roasted, 5.5 oz",meat alternatives,26109180,"Cod, dried, salted, salt removed in water",0.28150562611616903
90524339648,"Califia Farms - Oat Milk, Original Barista Blend, 32 Oz | Dairy Free | Creamer | Vegan | Plant Based | Gluten-Free | Non-GMO | Shelf Stable",dairy alternatives,58106305,"Pizza, cheese with vegetables, from frozen, thick crust, pan pizza, homemade or ready to bake pizza, pizza on a bagel, English muffin, or French bread",0.281573499820833
25559743488,"Califia Farms - Hemp Milk, Barista Blend, 32 Oz | Dairy Free | Creamer | Vegan | Plant Based | Gluten-Free | Non-GMO | Shelf Stable",dairy alternatives,58106305,"Pizza, cheese with vegetables, from frozen, thick crust, pan pizza, homemade or ready to bake pizza, pizza on a bagel, English muffin, or French bread",0.28160002423361197
93780251167,"Dream Blends Rice Drink, Enriched Vanilla, 32 oz",dairy alternatives,51107040,"Bread, French or Vienna, toasted, pre-sliced or not",0.28160474716202266
14404237262,Organic Lemon,fruit,27450310,Lomi salmon,0.28161421911421924
71964922189,"SkinnyPop Sea Salt & Pepper Popcorn, 4.4oz Grocery Size Bags, Skinny Pop, Healthy Popcorn Snacks, Gluten Free",popcorn,58403010,"Chicken or turkey noodle soup, canned or ready-to-serve, chicken and stars soup, chicken or turkey soup, NFS",0.2816484787183884
67931771011,"siggi’s Icelandic Strained Nonfat Yogurt, Vanilla, 5.3 oz. Single Serve Cup – Thick, Protein-Rich Yogurt",yogurt,27510565,"Hamburger, from school cafeteria, school hamburger, nfs, any size patty, excluding miniature, plain or with condiments",0.28168322029015236
66515847759,CALIFORNIA PIZZA KITCHEN Signature Uncured Pepperoni Crispy Thin Crust Frozen Pizza 13.6 oz. Box,pizza,58106580,"Pizza with pepperoni, from school lunch, thick crust, pan pizza, pizza on bagel, English muffin, or French bread",0.28174603174603186
70832857652,"Fiber One Protein Bar, Caramel Nut Chewy Bars, 5 Fiber Bars, 5.85 oz",bars,28310420,"Beef and rice soup, Puerto Rican style, Sopa de carne y arroz",0.2817689917497054
71919590402,Ben & Jerry's Non-Dairy Frozen Dessert Peanut Butter and Cookies Certified vegan ice cream 16 oz,ice cream,76611010,"Vegetable and turkey, baby food, strained, Earth's Best Dinner, Gerber Second Foods Dinner",0.28180555555555553
79648831060,"Kerrygold Naturally Softer Pure Irish Butter, 8 oz",butter,58156110,"Fried rice, Puerto Rican style, Arroz frito",0.2818269432222922
33911565548,"Orville Redenbacher's Ultimate Butter Popcorn, (3.29 Ounce Classic Bag, 6 Packets), 19.74 Ounce",popcorn,27450405,"Shrimp and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, no sauce",0.28199576956575834
74990305641,"Land O Lakes Half Stick Salted, Buttery, 16 Ounce",butter,91601000,"Italian Ice, all flavors, NS as to type",0.2820307610223577
98255915494,"Mezzetta Golden Greek Peperoncini, Whole, 16 Ounce",pickled,75224046,"Green peas, frozen, cooked with oil, English peas",0.28205782312925176
37616754639,"SNICKERS, TWIX, 3 MUSKETEERS & MILKY WAY Full Size Chocolate Candy Bars Variety Mix, 33.31-Ounce 18-Count Box",chocolate candy,28340800,"Chicken or turkey soup with vegetables and fruit, Asian Style, Chicken Somlaw, Vietnamese Sweet and Sour Soup",0.28206615346760877
22398053712,"Made in Nature Organic Dried Fruit, Mangoes, 3oz Bag – Non-GMO, Unsulfured Vegan Snack",dried fruit,91621050,"Snow cone, no sugar added, all flavors, reduced sugar, sugar free",0.2820837125610688
69164508401,"Kerrygold Pure Irish Butter, Salted, 8 oz",butter,11569,"Turnip greens, cooked, boiled, drained, without salt",0.2821033979570564
14509613435,"Annie's Organic Original Crispy Snack Bars, Gluten Free, 3.9 oz, 5 ct",bars,93501000,"Brandy, applejack, cognac, Hennessy, straight up or on the rocks",0.2821158354646206
11087129692,"Gardein Sweet & Tangy Barbecue Plant-Based Wings, Vegan, Frozen, 9 oz.",meat alternatives,58165430,"Rice, brown, with vegetables and gravy, NS as to fat, any type of vegetable",0.2821237000547345
75011515150,"DIGIORNO Supreme Frozen Pizza with Rising Crust, 31.5 oz.",pizza,58106512,"Pizza with pepperoni, from frozen, thin crust",0.2821862348178138
41461632366,"Daves Killer Bread, Bread 21 Whole Grains Thin Sliced Organic, 20.5 Ounce",bread,75205044,"Green beans, fresh, cooked with oil, Italian beans, string, pole, snap, french cut",0.28223687693872224
46079325198,"Reese Quartered Artichoke Hearts, 14 Ounces",pickled,8583,"Cereals ready-to-eat, GENERAL MILLS, Fruity CHEERIOS",0.28230511370046263
11087129692,"Gardein Sweet & Tangy Barbecue Plant-Based Wings, Vegan, Frozen, 9 oz.",meat alternatives,57805100,"Rice cereal with bananas, baby food, dry, instant, Beech-Nut Stage 2, Gerber",0.2823095875281425
27402518947,"DiGiorno Three Meat Frozen Pizza with Rising Crust, 29.8 Ounce",pizza,58106606,"Pizza with meat other than pepperoni, from frozen, thick crust",0.28236559139784956
77915841759,"SkinnyPop Popped Sweet & Salty Kettle Popcorn, Vegan, Gluten-free, Non-GMO, Healthy Snacks, 5.3oz Grocery Sized Bag",popcorn,32130610,"Egg omelet or scrambled egg, with cheese and tomatoes, no added fat, peppers, onions, and other vegetables",0.28237949077189206
79115079752,"Mezzetta Deli-Sliced Pepper Rings, Hot, 16 Ounce",pickled,58116210,"Meat pie, Puerto Rican style, Pastelon de carne",0.28244600983962687
69979863343,"Aqua Star, Raw, Peeled, Deveined, Tail-off Shrimp, 41-50 Count , 2 lb (Frozen)",seafood,11710962,"Infant formula, powder, made with water, NFS (Store Brand), Parents' Choice",0.28247863247863236
28493072883,"Amazon Brand - Happy Belly Shredded Mexican Four Cheese Blend, 8 Ounce",cheese,58302000,"Macaroni and cheese, diet frozen meal, Lean Cuisine Macaroni and Cheese",0.28254589263978935
36203178082,"Craisins Reduced Sugar Dried Cranberries, 5 oz",dried fruit,62125100,Raisins,0.28260869565217384
43509830228,"Ocean Spray Craisins Original Dried Cranberries, 24 Ounce Value Pack",dried fruit,55702100,"Dosa (Indian), plain, Indian pancake or crepe, any source",0.2826152390780874
54936232579,"Good Thins Simply Salt Rice Snacks Gluten Free Crackers, 3.5 oz",rice cakes,58160154,"Black beans and white rice, all types of rice except brown",0.2826262485103278
13593298968,"Fisher Snack Honey Roasted Dry Roasted Peanuts, 14 Ounce (Pack of 1)",nuts and seeds,51106310,"Bread, caressed, toasted, Puerto Rican style, Pan sobao",0.28263169871430205
32346351450,"Earth Balance Original Buttery Spread, 15 oz.",butter,51106300,"Bread, caressed, Puerto Rican style, Pan sobao",0.28264895330112727
32635111070,"MorningStar Farms Veggie Burgers, Plant Based Protein, Frozen Meal, Spicy Black Bean, 9.5oz Bag (4 Burgers)",meat alternatives,57806050,"Multigrain, whole grain cereal, baby food, dry, instant, Earth Best Whole Grain Multi-Grain Cereal",0.28265495243406713
47198969588,"Krusteaz Wild Blueberry Muffin Mix - No Artificial Flavors, Colors or Preservatives - 17.1 OZ (Pack of 1)",baking mixes,11480020,"Yogurt, whole milk, baby food, with fruit and multigrain cereal puree, NFS, YoBaby Plus Fruit & Cereal, NFS",0.28270176421785975
60701280128,"Aqua Star, Raw, Peeled, Tail-on Shrimp, 31-40 Count , 2 lb (Frozen)",seafood,95210010,"Nutritional powder mix, sugar free (Slim Fast), all flavors, 3-2-1 Plan, lower carb",0.2827509041139684
77356634082,"Coffee Mate French Vanilla, Sugar-Free Powdered Coffee Creamer, 10.2 oz",dairy alternatives,72116000,"Romaine lettuce, raw, endive, chicory, escarole, green leaf",0.28277234025622666
62371058106,"Blue Diamond Almonds Low Sodium Lightly Salted Snack Nuts, 100 Calorie Packs, 32 Count",nuts and seeds,58151220,"Sushi roll tuna, NS as to rolled or topped, Maki or Temaki",0.2828219826348669
69546117565,"Quorn Foods Meatless Grounds, Vegetarian, Frozen, 12 Oz",meat alternatives,72128211,"Turnip greens, fresh, cooked, no added fat, cooking spray",0.28284157363104734
33986409144,"Lucky Charms, Marshmallow Breakfast Cereal with Unicorns, Gluten Free, 14.9 oz",cereals,27151050,"Shrimp in garlic sauce, Puerto Rican style, Camarones al ajillo",0.2828991995658663
70676782714,CALIFORNIA PIZZA KITCHEN Crispy Thin Crust Frozen Pizza Gluten Free BBQ Recipe Chicken 10.7 oz.,pizza,58107100,"Pizza, no cheese, thick crust, tomato pie, pan pizza, pizza on bagel, English muffin, or French bread",0.2829926110019908
86177251028,"Sargento Natural String Cheese Snacks, 12-Count",cheese,36618,"Restaurant, Chinese, general tso's chicken",0.28304063942361823
38155083072,"Organic Valley Large Brown Free Range Organic Eggs, Half Dozen, 6 Count",eggs,72107234,"Collards, canned, cooked with butter or margarine, collard greens, animal fat, shortening",0.2830851107477157
27618334078,"HERSHEY'S KISSES SPECIAL DARK Mildly Sweet Dark Chocolate Candy, Easter, 32.1 oz Party Bag",chocolate candy,28351160,"Codfish, rice, and vegetable soup, Puerto Rican style, Sopa de Bacalao, arroz y vegetales",0.2831148564294632
17108191538,"Manischewitz, Mix Potato Pancake, 6 Oz",baking mixes,19132,"Candies, milk chocolate, with almonds",0.2832033485391018
99012918815,"Aqua Star, Cooked Peeled Tail-on Shrimp, 71-90ct, 2 lb (Frozen)",seafood,32025,"Dumpling, potato- or cheese-filled, frozen",0.2832722832722834
54936232579,"Good Thins Simply Salt Rice Snacks Gluten Free Crackers, 3.5 oz",rice cakes,54325000,"Crackers, saltine, soda crackers, Premium, Zesta, saltine, NFS",0.283299197815327
61406022287,"Beyond Meat Plant-Based Feisty Crumbles, Vegan, 10 Oz",meat alternatives,67113010,"Apples and pears, baby food, strained, Beech-Nut Stage 2",0.2833353753165073
48020515969,"HEALTH WARRIOR Chia Bars, Acai Berry, Gluten Free, Vegan",chocolate candy,93301500,"Frozen daiquiri, all flavors, strawberry, banana",0.28334859584859584
70832857652,"Fiber One Protein Bar, Caramel Nut Chewy Bars, 5 Fiber Bars, 5.85 oz",bars,75418010,"Fried summer squash, yellow or green, zucchini pancakes, battered or breaded",0.28344758956214067
43509830228,"Ocean Spray Craisins Original Dried Cranberries, 24 Ounce Value Pack",dried fruit,58156210,"Rice with vienna sausage, Puerto Rican style, Arroz con salchichas",0.2835544992407737
73068806034,"Land O Lakes SPREADABLE BUTTER, 8 oz",butter,26317161,"Scallops, coated, baked or broiled, no added fat",0.2835648148148149
94074461021,"Amazon Brand - Happy Belly Powdered Non-dairy Original Coffee Creamer (Fat-Free), 16 Ounce",dairy alternatives,42157,"Creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie, fat-free",0.28357487922705316
62595756834,"Kerrygold Pure Irish Butter, Unsalted, 8 oz",butter,51601010,"Bread, multigrain, toasted, pre-sliced or not",0.2836018645184172
80722892351,"Gardein Sweet & Sour Plant-Based Porkless Bites, Vegan, Frozen, 10.5 oz.",meat alternatives,21226,"Pizza, meat and vegetable topping, regular crust, frozen, cooked",0.28361940950384346
83391094476,"Amazon Brand - Happy Belly Cage-Free, Large, White Eggs, 1 Dozen",eggs,58165450,"Rice, brown, with vegetables and gravy, fat added, any type of vegetable",0.28361940950384346
90524339648,"Califia Farms - Oat Milk, Original Barista Blend, 32 Oz | Dairy Free | Creamer | Vegan | Plant Based | Gluten-Free | Non-GMO | Shelf Stable",dairy alternatives,77316510,"Stuffed cabbage, with meat and rice, Syrian dish, Puerto Rican style, Repollo relleno con carne y con arroz, Arabe Mihsy Melful",0.2836258700660925
48668732150,M&M'S Milk Chocolate MINIS Candy 3-lb. Bulk Candy Bag,chocolate candy,91746100,"M&M's Milk Chocolate Candies, ""M & M's"" Mint Chocolate Candies, ""M & M's"" Mini Baking Bits",0.2836477987421384
72004197361,"GoGo squeeZ yogurtZ Berry, 3 oz. (4 Pouches) - Kids Snacks Made from Real Yogurt & Fruit - Pantry Friendly Snack, No Fridge Needed - No Preservatives - Kosher Certified - Gluten Free Snacks for Kids",yogurt,25221875,"Turkey or chicken, pork, and beef sausage, reduced sodium, fresh, smoked, heat and serve, brown and serve, pre-cooked, or NFS, bulk, crumbled, link, patty, or stick, breakfast sausage, less or lower sodium",0.2836569596407992
26877777371,"PLANTERS NUT-rition Wholesome Nut Mix, 7.5 oz Box (Contains 7 Individual Pouches) - Cashews, Almonds and Macadamias Snack Mix - No Artificial Flavors, No Artificial Colors, No Preservatives - Kosher",nuts and seeds,11720414,"Infant formula, liquid concentrate, made with tap water (Similac Isomil Soy), Similac Isomil Advance, made with filtered water or tap water, Similac Sensitive Isomil Soy",0.2836893041137073
91135878434,"Blue Diamond Almonds Nut Thin Crackers Crisps, Smokehouse, 4.25 Oz",rice cakes,54319005,"Crackers, rice and nuts, Blue Diamond Nut Thins",0.28390285837094353
67022594251,"Land O Lakes with Olive Oil and Sea Salt, Butter 13 Ounce",butter,26129130,"Pike, coated, baked or broiled, fat added, muskellunge, pickerel, NS as to fat",0.2839271255060729
77503108802,"Blue Diamond Almonds Salt N' Vinegar Flavored Snack Nuts, 16 Oz Resealable Bag (Pack of 1)",nuts and seeds,10227,"Pork, fresh, composite of trimmed retail cuts (loin and shoulder blade), separable lean and fat, cooked",0.2839673347338141
74990305641,"Land O Lakes Half Stick Salted, Buttery, 16 Ounce",butter,27451060,"Octopus salad, Puerto Rican style, Ensalada de pulpo",0.2839809000523287
44683267639,"Vega 20g Protein Bar High- Plant Based, Vegetarian, Chocolate Peanut Butter, 2.5 Ounce (Pack of 12)",bars,13142110,"Light ice cream cone, chocolate, prepackaged, any topping, fat or sugar free, reduced fat or sugar",0.28403342689056976
91135878434,"Blue Diamond Almonds Nut Thin Crackers Crisps, Smokehouse, 4.25 Oz",rice cakes,41102110,"Black beans, from canned, reduced sodium, with or without fat, NS as to meat",0.28405768208399795
43509830228,"Ocean Spray Craisins Original Dried Cranberries, 24 Ounce Value Pack",dried fruit,8544,"Cereals ready-to-eat, POST GREAT GRAINS Cranberry Almond Crunch",0.28406832818597527
43509830228,"Ocean Spray Craisins Original Dried Cranberries, 24 Ounce Value Pack",dried fruit,95312560,"Energy drink (Ocean Spray Cran-Energy Juice Drink), all flavors",0.28406832818597527
74990305641,"Land O Lakes Half Stick Salted, Buttery, 16 Ounce",butter,23203100,"Veal chop, broiled, NS as to fat eaten",0.28418735915418813
67022594251,"Land O Lakes with Olive Oil and Sea Salt, Butter 13 Ounce",butter,23200110,"Veal, NS as to cut, cooked, lean and fat eaten",0.28419292378102445
16081498265,"Fage Total Greek Yogurt, 2%, Strawberry, 5.3 oz",yogurt,1284,"Yogurt, Greek, strawberry, lowfat",0.28421483191558694
74323534289,"Mezzetta Sun-Ripened Dried Tomatoes In Olive Oil, Julienne Cut, 8 Ounce",dried fruit,92512040,"Frozen daiquiri mix, frozen concentrate, not reconstituted",0.2842622235878325
88282923515,"GODIVA Chocolatier Lady Godiva Biscuits, Dark Chocolate, 3.5 Ounce",chocolate candy,16168,"Soymilk, chocolate, with added calcium, vitamins A and D",0.28428279758067
82909764403,"Made In Nature Organic Plums, 6 Oz",dried fruit,53729000,"Nutrition bar or meal replacement bar, NFS",0.28437811906371757
94074461021,"Amazon Brand - Happy Belly Powdered Non-dairy Original Coffee Creamer (Fat-Free), 16 Ounce",dairy alternatives,51101050,"Bread, white, made from home recipe or purchased at a bakery, not pre-sliced",0.28442795021742384
32024048439,"Fiber One Brownies, 90 Calorie Bar, Chocolate Fudge Brownie, 12 Fiber Bars, 10.6 oz (Value Pack)",desserts,55103000,"Pancakes, with fruit, blueberry, raisin, hot cakes, flapjacks, from home, store, or other place (excluding frozen)",0.28445478533732715
